Fecha,trend
2017-12-20,17.204484018264843
2017-12-21,17.197568493150683
2017-12-22,17.191182648401828
2017-12-23,17.19348515981735
2017-12-24,17.197203196347033
2017-12-25,17.210523972602736
2017-12-26,17.2165
2017-12-27,17.221907534246576
2017-12-28,17.235108447488585
2017-12-29,17.256504566210044
2017-12-30,17.263714611872146
2017-12-31,17.266009132420088
2018-01-01,17.257997716894977
2018-01-02,17.249288812785387
2018-01-03,17.230163242009134
2018-01-04,17.219152968036532
2018-01-05,17.229366438356163
2018-01-06,17.247848173515983
2018-01-07,17.260820776255706
2018-01-08,17.265772831050228
2018-01-09,17.277640410958902
2018-01-10,17.272837899543376
2018-01-11,17.265197488584477
2018-01-12,17.25088470319635
2018-01-13,17.23232305936073
2018-01-14,17.210675799086758
2018-01-15,17.192652968036526
2018-01-16,17.186495433789954
2018-01-17,17.18318493150685
2018-01-18,17.18276598173516
2018-01-19,17.185013698630137
2018-01-20,17.189284246575344
2018-01-21,17.19687785388128
2018-01-22,17.1983801369863
2018-01-23,17.191738584474887
2018-01-24,17.18926369863014
2018-01-25,17.18036872146119
2018-01-26,17.171301369863013
2018-01-27,17.1584497716895
2018-01-28,17.142053652968038
2018-01-29,17.132146118721458
2018-01-30,17.13849315068493
2018-01-31,17.150950913242006
2018-02-01,17.162986301369862
2018-02-02,17.174301369863013
2018-02-03,17.176706621004563
2018-02-04,17.17586529680365
2018-02-05,17.184350456621004
2018-02-06,17.18544863013698
2018-02-07,17.191381278538813
2018-02-08,17.192763698630138
2018-02-09,17.201309360730594
2018-02-10,17.21275
2018-02-11,17.22046232876712
2018-02-12,17.22084703196347
2018-02-13,17.21880707762557
2018-02-14,17.218140410958902
2018-02-15,17.22014611872146
2018-02-16,17.215559360730595
2018-02-17,17.207626712328768
2018-02-18,17.205077625570773
2018-02-19,17.20070433789954
2018-02-20,17.1929497716895
2018-02-21,17.184106164383557
2018-02-22,17.175730593607305
2018-02-23,17.175933789954335
2018-02-24,17.174360730593605
2018-02-25,17.176422374429222
2018-02-26,17.187124429223744
2018-02-27,17.200818493150685
2018-02-28,17.219424657534248
2018-03-01,17.23451712328767
2018-03-02,17.24573401826484
2018-03-03,17.259755707762558
2018-03-04,17.276181506849316
2018-03-05,17.2798401826484
2018-03-06,17.275221461187215
2018-03-07,17.26468493150685
2018-03-08,17.252205479452055
2018-03-09,17.24923401826484
2018-03-10,17.24324200913242
2018-03-11,17.24169178082192
2018-03-12,17.251068493150687
2018-03-13,17.253341324200914
2018-03-14,17.257114155251145
2018-03-15,17.262367579908677
2018-03-16,17.26426369863014
2018-03-17,17.274559360730596
2018-03-18,17.28905707762557
2018-03-19,17.307494292237443
2018-03-20,17.319051369863015
2018-03-21,17.33214269406393
2018-03-22,17.34096689497717
2018-03-23,17.352325342465754
2018-03-24,17.364501141552513
2018-03-25,17.373510273972606
2018-03-26,17.38269292237443
2018-03-27,17.39065182648402
2018-03-28,17.3995399543379
2018-03-29,17.409666666666666
2018-03-30,17.413541095890412
2018-03-31,17.415439497716896
2018-04-01,17.415745433789954
2018-04-02,17.415938356164382
2018-04-03,17.403229452054795
2018-04-04,17.389212328767123
2018-04-05,17.379083333333334
2018-04-06,17.371356164383563
2018-04-07,17.363586757990866
2018-04-08,17.35832077625571
2018-04-09,17.350987442922374
2018-04-10,17.344405251141552
2018-04-11,17.34138698630137
2018-04-12,17.339142694063927
2018-04-13,17.333267123287673
2018-04-14,17.33267694063927
2018-04-15,17.31777853881279
2018-04-16,17.282316210045664
2018-04-17,17.262593607305938
2018-04-18,17.260591324200913
2018-04-19,17.270214611872145
2018-04-20,17.27641666666667
2018-04-21,17.2720296803653
2018-04-22,17.26966210045662
2018-04-23,17.279933789954338
2018-04-24,17.287310502283106
2018-04-25,17.289534246575343
2018-04-26,17.28634132420091
2018-04-27,17.279945205479454
2018-04-28,17.270038812785387
2018-04-29,17.25024315068493
2018-04-30,17.23613584474886
2018-05-01,17.223498858447485
2018-05-02,17.210639269406393
2018-05-03,17.19896803652968
2018-05-04,17.194385844748858
2018-05-05,17.18945319634703
2018-05-06,17.180139269406393
2018-05-07,17.169898401826483
2018-05-08,17.172027397260273
2018-05-09,17.176376712328768
2018-05-10,17.175022831050228
2018-05-11,17.18029223744292
2018-05-12,17.19334132420091
2018-05-13,17.209699771689497
2018-05-14,17.22786301369863
2018-05-15,17.241213470319636
2018-05-16,17.260957762557076
2018-05-17,17.277470319634702
2018-05-18,17.29159703196347
2018-05-19,17.30202511415525
2018-05-20,17.307868721461183
2018-05-21,17.31344178082192
2018-05-22,17.321439497716895
2018-05-23,17.32753310502283
2018-05-24,17.32769406392694
2018-05-25,17.318536529680365
2018-05-26,17.30764155251142
2018-05-27,17.309680365296806
2018-05-28,17.31677625570776
2018-05-29,17.317415525114153
2018-05-30,17.308605022831053
2018-05-31,17.300706621004565
2018-06-01,17.321415525114155
2018-06-02,17.322102739726027
2018-06-03,17.333285388127855
2018-06-04,17.34521803652968
2018-06-05,17.3551997716895
2018-06-06,17.367424657534244
2018-06-07,17.377458904109588
2018-06-08,17.37918607305936
2018-06-09,17.370429223744292
2018-06-10,17.34679109589041
2018-06-11,17.331277397260273
2018-06-12,17.32738926940639
2018-06-13,17.333898401826485
2018-06-14,17.344594748858448
2018-06-15,17.337414383561644
2018-06-16,17.334958904109588
2018-06-17,17.352599315068492
2018-06-18,17.360851598173515
2018-06-19,17.362825342465754
2018-06-20,17.370178082191778
2018-06-21,17.38395890410959
2018-06-22,17.395106164383563
2018-06-23,17.40594520547945
2018-06-24,17.407858447488586
2018-06-25,17.40660730593607
2018-06-26,17.41295890410959
2018-06-27,17.406358447488586
2018-06-28,17.385851598173517
2018-06-29,17.365097031963472
2018-06-30,17.340078767123288
2018-07-01,17.317509132420092
2018-07-02,17.301320776255707
2018-07-03,17.28548401826484
2018-07-04,17.261190639269408
2018-07-05,17.232940639269408
2018-07-06,17.20812785388128
2018-07-07,17.182527397260273
2018-07-08,17.163720319634702
2018-07-09,17.145138127853883
2018-07-10,17.13789269406393
2018-07-11,17.140285388127857
2018-07-12,17.130832191780826
2018-07-13,17.112994292237442
2018-07-14,17.10665410958904
2018-07-15,17.10228196347032
2018-07-16,17.09827625570776
2018-07-17,17.10691780821918
2018-07-18,17.091500000000003
2018-07-19,17.08211187214612
2018-07-20,17.070577625570778
2018-07-21,17.059432648401824
2018-07-22,17.05733904109589
2018-07-23,17.04359589041096
2018-07-24,17.04618721461187
2018-07-25,17.061303652968036
2018-07-26,17.08132305936073
2018-07-27,17.088664383561643
2018-07-28,17.0839303652968
2018-07-29,17.093696347031962
2018-07-30,17.100628995433787
2018-07-31,17.097914383561644
2018-08-01,17.098386986301367
2018-08-02,17.11459931506849
2018-08-03,17.118368721461188
2018-08-04,17.123809360730593
2018-08-05,17.120327625570773
2018-08-06,17.10970890410959
2018-08-07,17.109489726027398
2018-08-08,17.113410958904108
2018-08-09,17.128213470319636
2018-08-10,17.142183789954338
2018-08-11,17.15175799086758
2018-08-12,17.16466210045662
2018-08-13,17.164159817351596
2018-08-14,17.156187214611872
2018-08-15,17.157553652968033
2018-08-16,17.151705479452055
2018-08-17,17.139118721461188
2018-08-18,17.137590182648403
2018-08-19,17.136272831050228
2018-08-20,17.135009132420095
2018-08-21,17.132041095890408
2018-08-22,17.12752625570776
2018-08-23,17.130745433789954
2018-08-24,17.14191324200913
2018-08-25,17.154167808219178
2018-08-26,17.170706621004566
2018-08-27,17.18254908675799
2018-08-28,17.19079223744292
2018-08-29,17.204566210045662
2018-08-30,17.200093607305938
2018-08-31,17.201230593607306
2018-09-01,17.21552511415525
2018-09-02,17.220843607305937
2018-09-03,17.226651826484016
2018-09-04,17.234264840182647
2018-09-05,17.24050570776256
2018-09-06,17.241067351598176
2018-09-07,17.248059360730593
2018-09-08,17.24455821917808
2018-09-09,17.247393835616435
2018-09-10,17.258416666666665
2018-09-11,17.26600799086758
2018-09-12,17.269729452054793
2018-09-13,17.264288812785384
2018-09-14,17.267731735159813
2018-09-15,17.280831050228308
2018-09-16,17.295287671232874
2018-09-17,17.29953538812785
2018-09-18,17.30400799086758
2018-09-19,17.306882420091323
2018-09-20,17.313957762557077
2018-09-21,17.317622146118723
2018-09-22,17.32713812785388
2018-09-23,17.341469178082193
2018-09-24,17.3518904109589
2018-09-25,17.362533105022827
2018-09-26,17.354360730593605
2018-09-27,17.346255707762552
2018-09-28,17.348134703196344
2018-09-29,17.359434931506847
2018-09-30,17.36778424657534
2018-10-01,17.367974885844745
2018-10-02,17.372602739726027
2018-10-03,17.371134703196347
2018-10-04,17.363662100456615
2018-10-05,17.35197716894977
2018-10-06,17.336745433789954
2018-10-07,17.33361529680365
2018-10-08,17.33815525114155
2018-10-09,17.34862442922374
2018-10-10,17.356818493150683
2018-10-11,17.360960045662097
2018-10-12,17.371577625570772
2018-10-13,17.383664383561644
2018-10-14,17.397127853881276
2018-10-15,17.408176940639265
2018-10-16,17.4168801369863
2018-10-17,17.417287671232877
2018-10-18,17.40076484018265
2018-10-19,17.37850228310502
2018-10-20,17.37054908675799
2018-10-21,17.363020547945204
2018-10-22,17.357997716894978
2018-10-23,17.332784246575343
2018-10-24,17.308745433789955
2018-10-25,17.286190639269407
2018-10-26,17.266175799086756
2018-10-27,17.256714611872145
2018-10-28,17.272166666666664
2018-10-29,17.297390410958904
2018-10-30,17.32446118721461
2018-10-31,17.34761872146119
2018-11-01,17.36740525114155
2018-11-02,17.37482191780822
2018-11-03,17.3810901826484
2018-11-04,17.38356392694064
2018-11-05,17.384110730593605
2018-11-06,17.378215753424655
2018-11-07,17.366994292237443
2018-11-08,17.35698630136986
2018-11-09,17.355981735159816
2018-11-10,17.355917808219175
2018-11-11,17.370116438356163
2018-11-12,17.387066210045663
2018-11-13,17.404262557077622
2018-11-14,17.425234018264838
2018-11-15,17.431188356164384
2018-11-16,17.417469178082193
2018-11-17,17.415416666666665
2018-11-18,17.412481735159822
2018-11-19,17.413874429223746
2018-11-20,17.41970890410959
2018-11-21,17.42481392694064
2018-11-22,17.4313698630137
2018-11-23,17.440521689497718
2018-11-24,17.456102739726028
2018-11-25,17.467906392694065
2018-11-26,17.48275684931507
2018-11-27,17.500149543378996
2018-11-28,17.51731278538813
2018-11-29,17.54013698630137
2018-11-30,17.558743150684933
2018-12-01,17.581093607305938
2018-12-02,17.603027397260274
2018-12-03,17.626448630136988
2018-12-04,17.64024885844749
2018-12-05,17.642340182648404
2018-12-06,17.63841552511416
2018-12-07,17.634618721461187
2018-12-08,17.641172374429225
2018-12-09,17.652090182648404
2018-12-10,17.6655502283105
2018-12-11,17.670222602739727
2018-12-12,17.66373287671233
2018-12-13,17.65868378995434
2018-12-14,17.646590182648403
2018-12-15,17.630839041095893
2018-12-16,17.616326484018266
2018-12-17,17.60675
2018-12-18,17.591801369863013
2018-12-19,17.571897260273975
2018-12-20,17.556930365296807
2018-12-21,17.540267123287673
2018-12-22,17.532875570776255
2018-12-23,17.521968036529685
2018-12-24,17.5044098173516
2018-12-25,17.493204337899545
2018-12-26,17.49415410958904
2018-12-27,17.50106506849315
2018-12-28,17.513789954337902
2018-12-29,17.52557191780822
2018-12-30,17.546456621004566
2018-12-31,17.560628995433788
2019-01-01,17.575068493150685
2019-01-02,17.58281278538813
2019-01-03,17.591696347031963
2019-01-04,17.594348173515982
2019-01-05,17.593866438356166
2019-01-06,17.58634589041096
2019-01-07,17.5705799086758
2019-01-08,17.558481735159816
2019-01-09,17.551726027397258
2019-01-10,17.56154794520548
2019-01-11,17.56725799086758
2019-01-12,17.568019406392693
2019-01-13,17.572448630136986
2019-01-14,17.592461187214614
2019-01-15,17.606273972602743
2019-01-16,17.603204337899545
2019-01-17,17.608711187214617
2019-01-18,17.623720319634707
2019-01-19,17.63641095890411
2019-01-20,17.648541095890412
2019-01-21,17.65455821917808
2019-01-22,17.65537100456621
2019-01-23,17.66608561643836
2019-01-24,17.673417808219178
2019-01-25,17.66998401826484
2019-01-26,17.65512100456621
2019-01-27,17.652954337899544
2019-01-28,17.654679223744292
2019-01-29,17.64751712328767
2019-01-30,17.64397602739726
2019-01-31,17.638097031963472
2019-02-01,17.626349315068495
2019-02-02,17.610922374429226
2019-02-03,17.598704337899548
2019-02-04,17.586994292237442
2019-02-05,17.575413242009134
2019-02-06,17.5612899543379
2019-02-07,17.56138470319635
2019-02-08,17.555058219178083
2019-02-09,17.548834474885844
2019-02-10,17.53498858447489
2019-02-11,17.51628881278539
2019-02-12,17.507602739726025
2019-02-13,17.502535388127853
2019-02-14,17.503739726027398
2019-02-15,17.505269406392692
2019-02-16,17.509043378995433
2019-02-17,17.508753424657534
2019-02-18,17.500600456621004
2019-02-19,17.492101598173512
2019-02-20,17.488025114155253
2019-02-21,17.487377853881277
2019-02-22,17.48650114155251
2019-02-23,17.485075342465752
2019-02-24,17.4873401826484
2019-02-25,17.473168949771686
2019-02-26,17.459111872146117
2019-02-27,17.45299429223744
2019-02-28,17.458325342465756
2019-03-01,17.460118721461185
2019-03-02,17.45827511415525
2019-03-03,17.454046803652965
2019-03-04,17.44748287671233
2019-03-05,17.452310502283105
2019-03-06,17.462236301369863
2019-03-07,17.471303652968032
2019-03-08,17.46912899543379
2019-03-09,17.46620319634703
2019-03-10,17.473190639269404
2019-03-11,17.47916210045662
2019-03-12,17.470700913242005
2019-03-13,17.461504566210046
2019-03-14,17.45399315068493
2019-03-15,17.43912899543379
2019-03-16,17.423734018264838
2019-03-17,17.414376712328767
2019-03-18,17.40822831050228
2019-03-19,17.398358447488583
2019-03-20,17.387827625570775
2019-03-21,17.381436073059362
2019-03-22,17.374371004566207
2019-03-23,17.352035388127852
2019-03-24,17.33005479452055
2019-03-25,17.307190639269407
2019-03-26,17.289627853881278
2019-03-27,17.27335388127854
2019-03-28,17.265601598173514
2019-03-29,17.25910616438356
2019-03-30,17.251568493150685
2019-03-31,17.244917808219178
2019-04-01,17.2364703196347
2019-04-02,17.23193150684931
2019-04-03,17.234971461187214
2019-04-04,17.234142694063927
2019-04-05,17.232666666666663
2019-04-06,17.232888127853883
2019-04-07,17.230860730593605
2019-04-08,17.2369600456621
2019-04-09,17.252287671232875
2019-04-10,17.2660399543379
2019-04-11,17.269457762557074
2019-04-12,17.276972602739725
2019-04-13,17.28792694063927
2019-04-14,17.28368607305936
2019-04-15,17.280726027397257
2019-04-16,17.284150684931504
2019-04-17,17.279970319634703
2019-04-18,17.27212785388128
2019-04-19,17.273215753424655
2019-04-20,17.265634703196344
2019-04-21,17.251682648401825
2019-04-22,17.22972602739726
2019-04-23,17.20809703196347
2019-04-24,17.19159589041096
2019-04-25,17.181780821917805
2019-04-26,17.175312785388126
2019-04-27,17.175970319634704
2019-04-28,17.181430365296805
2019-04-29,17.201279680365296
2019-04-30,17.223272831050227
2019-05-01,17.243503424657533
2019-05-02,17.268271689497716
2019-05-03,17.289937214611868
2019-05-04,17.294938356164383
2019-05-05,17.302633561643834
2019-05-06,17.314642694063924
2019-05-07,17.320954337899543
2019-05-08,17.325634703196343
2019-05-09,17.323920091324197
2019-05-10,17.323561643835617
2019-05-11,17.319767123287672
2019-05-12,17.309470319634702
2019-05-13,17.296052511415525
2019-05-14,17.281124429223745
2019-05-15,17.280267123287672
2019-05-16,17.267406392694063
2019-05-17,17.250417808219176
2019-05-18,17.233915525114156
2019-05-19,17.221619863013697
2019-05-20,17.211484018264837
2019-05-21,17.196359589041094
2019-05-22,17.183374429223747
2019-05-23,17.17747831050228
2019-05-24,17.18608904109589
2019-05-25,17.19021689497717
2019-05-26,17.194714611872143
2019-05-27,17.199930365296805
2019-05-28,17.207602739726028
2019-05-29,17.222385844748857
2019-05-30,17.245763698630135
2019-05-31,17.270659817351596
2019-06-01,17.283794520547943
2019-06-02,17.28867808219178
2019-06-03,17.295997716894977
2019-06-04,17.296924657534248
2019-06-05,17.301468036529677
2019-06-06,17.30525114155251
2019-06-07,17.313589041095888
2019-06-08,17.31813812785388
2019-06-09,17.320132420091326
2019-06-10,17.327901826484016
2019-06-11,17.327182648401827
